state_ut,2020,2021,2022,Mid-Year Projected Population (in Lakhs) (2022),Rate of Cognizable Crimes (IPC) (2022),Chargesheeting Rate (2022),population_2011,literacy_rate_2011,urbanization_rate_2011,2020_murder,2021_murder,2022_murder,population_lakh_2022,murder_rate_2022,chargesheeting_rate_murder_2022,murder_rate_2022_calc,rape_cases_reported,Child Victims of Rape (Below 18 Yrs) - Below 6 Years - Col.(4),Child Victims of Rape (Below 18 Yrs) - 6 Years and Above - Below 12 Years - Col.(5),Child Victims of Rape (Below 18 Yrs) - 12 Years and Above - Below 16 Years - Col.(6),Child Victims of Rape (Below 18 Yrs) - 16 Years and Above - Below 18 Years - Col.(7),child_rape_victims,Women Victims of Rape (Above 18 Years) - 18 Years and Above - Below 30 Years - Col.(9),Women Victims of Rape (Above 18 Years) - 30 Years and Above - Below 45 Years - Col.(10),Women Victims of Rape (Above 18 Years) - 45 Years and Above - Below 60 Years - Col.(11),Women Victims of Rape (Above 18 Years) - 60 Years and Above - Col.(12),adult_rape_victims,total_rape_victims,child_rape_share,adult_rape_share,Murder - 2020,Murder - 2021,Murder - 2022,Rape - 2020,Rape - 2021,Rape - 2022,Attempt to Murder - 2020,Attempt to Murder - 2021,Attempt to Murder - 2022,Dowry Deaths - 2020,Dowry Deaths - 2021,Dowry Deaths - 2022,Thefts - 2020,Thefts - 2021,Thefts - 2022,Culpable Homicide not amounting to Murder - 2020,Culpable Homicide not amounting to Murder - 2021,Culpable Homicide not amounting to Murder - 2022,Other IPC Crimes - 2020,Other IPC Crimes - 2021,Other IPC Crimes - 2022,Total Convicts (IPC Crimes) - 2020,Total Convicts (IPC Crimes) - 2021,Total Convicts (IPC Crimes) - 2022,Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Male - Col.(3),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Female - Col.(4),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Trans - Col.(5),Unrecovered Victims of Previous Years Kidnapping and Abduction (As on 31/12/2022) - Total - Col.(6),Persons Kidnapped and Abducted (2022) - Male - Col.(7),Persons Kidnapped and Abducted (2022) - Female - Col.(8),Persons Kidnapped and Abducted (2022) - Trans - Col.(9),Persons Kidnapped and Abducted (2022) - Total - Col.(10),Total Persons Kidnapped and Abducted - Male - Col.(11),Total Persons Kidnapped and Abducted - Female - Col.(12),Total Persons Kidnapped and Abducted - Trans - Col.(13),Total Persons Kidnapped and Abducted - Total - Col.(14),Persons Recovered Alive - Male - Col.(15),Persons Recovered Alive - Female - Col.(16),Persons Recovered Alive - Trans - Col.(17),Persons Recovered Alive - Total - Col.(18),Persons Recovered Dead - Male - Col.(19),Persons Recovered Dead - Female - Col.(20),Persons Recovered Dead - Trans - Col.(21),Persons Recovered Dead - Total - Col.(22),Total Recovered (Alive+Dead) - Male - Col.(23),Total Recovered (Alive+Dead) - Female - Col.(24),Total Recovered (Alive+Dead) - Trans - Col.(25),Total Recovered (Alive+Dead) - Total - Col.(26),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Male - Col.(27),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Female - Col.(28),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Trans - Col.(29),Percentage Recovery # (Total Recovered/Total Persons Kidnapped and Abducted) * 100 - Total - Col.(30),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Male - Col.(31),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Female - Col.(32),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Trans - Col.(33),Un-Recovered Kidnapped and Abducted Persons (including previous years as on (31/12/2022) - Total - Col.(34),Gain - Col.(3),Personal Vendetta or Enmity - Col.(4),Dowry - Col.(5),Witchcraft - Col.(6),Child/ Human Sacrifice - Col.(7),Communal/ Religious - Col.(8),Casteism - Col.(9),Class Conflict - Col.(10),For Political Reason - Col.(11),Honour Killing - Col.(12),Love Affairs - Col.(13),Illicit Relationship - Col.(14),Extremism/ Insurgency - Col.(15),During Dacoity/ Robbery - Col.(16),Gang Rivalry - Col.(17),Psychopath/Serial Killers - Col.(18),Sale of Body Parts - Col.(19),Disputes - Disputes (Total) - Col.(20),Disputes - Property/ Land Dispute - Col.(21),Disputes - Family Dispute - Col.(22),Disputes - Petty Quarrel/ Dispute - Col.(23),Disputes - Money Dispute - Col.(24),Disputes - Water Dispute - Col.(25),Disputes - Due to Accidents on Roads - Col.(26),Blind Murder/No Clue/Motive Not Known - Col.(27),Other Causes or Motive - Col.(28),Total Motives of Murder - Col.(29),Child Victims - Below 6 Years - M - Col.(3),Child Victims - Below 6 Years - F - Col.(4),Child Victims - Below 6 Years - Tr - Col.(5),Child Victims - Below 6 Years - T - Col.(6),Child Victims - 6 Years to 12 Years - M - Col.(7),Child Victims - 6 Years to 12 Years - F - Col.(8),Child Victims - 6 Years to 12 Years - Tr - Col.(9),Child Victims - 6 Years to 12 Years - T - Col.(10),Child Victims - 12 Years to 16 Years - M - Col.(11),Child Victims - 12 Years to 16 Years - F - Col.(12),Child Victims - 12 Years to 16 Years - Tr - Col.(13),Child Victims - 12 Years to 16 Years - T - Col.(14),Child Victims - 16 Years to 18 Years - M - Col.(15),Child Victims - 16 Years to 18 Years - F - Col.(16),Child Victims - 16 Years to 18 Years - Tr - Col.(17),Child Victims - 16 Years to 18 Years - T - Col.(18),Child Victims - Total Child Victims - M - Col.(19),Child Victims - Total Child Victims - F - Col.(20),Child Victims - Total Child Victims - Tr - Col.(21),Child Victims - Total Child Victims - T - Col.(22),Adult Victims - 18 Years to 30 Years - M - Col.(23),Adult Victims - 19 Years to 30 Years - F - Col.(24),Adult Victims - 20 Years to 30 Years - Tr - Col.(25),Adult Victims - 21 Years to 30 Years - T - Col.(26),Adult Victims - 30 Years to 60 Years - M - Col.(27),Adult Victims - 31 Years to 60 Years - F - Col.(28),Adult Victims - 32 Years to 60 Years - Tr - Col.(29),Adult Victims - 33 Years to 60 Years - T - Col.(30),Adult Victims - 60 Years and above - M - Col.(31),Adult Victims - 61 Years and above - F - Col.(32),Adult Victims - 62 Years and above - Tr - Col.(33),Adult Victims - 63 Years and above - T - Col.(34),Adult Victims - Total Adult Victims - M - Col.(35),Adult Victims - Total Adult Victims - F - Col.(36),Adult Victims - Total Adult Victims - Tr - Col.(37),Adult Victims - Total Adult Victims - T - Col.(38),Total Victims (Child + Adult) - M - Col.(39),Total Victims (Child + Adult) - F - Col.(40),Total Victims (Child + Adult) - Tr - Col.(41),Total Victims (Child + Adult) - T - Col.(42)
Karnataka,106350,115728,129461,674.1,192.1,78.3,61095297.0,75.36,38.67,1331.0,1357.0,1404.0,674.1,2.1,90.2,2.082777036048064,595.0,0.0,0.0,0.0,0.0,0.0,385.0,190.0,21.0,2.0,598.0,598.0,0.0,1.0,2127.0,2128.0,1831.0,500.0,497.0,619.0,174.0,184.0,76.0,20.0,85.0,14.0,35.0,42.0,55.0,47.0,84.0,78.0,598.0,492.0,529.0,3501.0,3512.0,3202.0,350.0,631.0,0.0,981.0,1109.0,2386.0,0.0,3495.0,1459.0,3017.0,0.0,4476.0,1004.0,2072.0,0.0,3076.0,9.0,1.0,0.0,10.0,1013.0,2073.0,0.0,3086.0,69.4,68.7,0.0,68.9,446.0,944.0,0.0,1390.0,59.0,353.0,14.0,0.0,0.0,3.0,5.0,8.0,2.0,0.0,44.0,108.0,0.0,0.0,3.0,0.0,0.0,706.0,169.0,127.0,357.0,50.0,1.0,2.0,10.0,89.0,1404.0,26.0,16.0,0.0,42.0,76.0,58.0,0.0,134.0,432.0,833.0,0.0,1265.0,337.0,1361.0,0.0,1698.0,871.0,2268.0,0.0,3139.0,102.0,85.0,0.0,187.0,130.0,31.0,0.0,161.0,6.0,2.0,0.0,8.0,238.0,118.0,0.0,356.0,1109.0,2386.0,0.0,3495.0
Kerala,149099,142643,235858,356.8,661.0,96.0,33406061.0,93.91,47.72,306.0,337.0,334.0,356.8,0.9,96.1,0.9360986547085202,814.0,0.0,0.0,0.0,0.0,0.0,414.0,336.0,55.0,15.0,820.0,820.0,0.0,1.0,1224.0,1256.0,1535.0,239.0,225.0,433.0,73.0,88.0,121.0,3.0,6.0,3.0,159.0,125.0,98.0,59.0,30.0,41.0,402.0,297.0,324.0,2159.0,2027.0,2555.0,22.0,50.0,0.0,72.0,159.0,250.0,0.0,409.0,181.0,300.0,0.0,481.0,154.0,239.0,0.0,393.0,2.0,0.0,0.0,2.0,156.0,239.0,0.0,395.0,86.2,79.7,0.0,82.1,25.0,61.0,0.0,86.0,14.0,127.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,139.0,9.0,93.0,28.0,9.0,0.0,0.0,6.0,22.0,334.0,7.0,2.0,0.0,9.0,20.0,13.0,0.0,33.0,29.0,94.0,0.0,123.0,12.0,115.0,0.0,127.0,68.0,224.0,0.0,292.0,44.0,22.0,0.0,66.0,43.0,3.0,0.0,46.0,4.0,1.0,0.0,5.0,91.0,26.0,0.0,117.0,159.0,250.0,0.0,409.0
Madhya Pradesh,283881,304066,298578,858.9,347.6,86.6,72626809.0,69.32,27.63,2101.0,2034.0,1978.0,858.9,2.3,94.7,2.3029456281290024,3029.0,0.0,0.0,0.0,0.0,0.0,1970.0,931.0,138.0,7.0,3046.0,3046.0,0.0,1.0,6108.0,11203.0,10562.0,2383.0,2790.0,3880.0,611.0,1002.0,1443.0,311.0,225.0,366.0,151.0,171.0,282.0,240.0,444.0,397.0,2354.0,2266.0,3373.0,12158.0,18101.0,20303.0,1721.0,5335.0,0.0,7056.0,2347.0,8216.0,0.0,10563.0,4068.0,13551.0,0.0,17619.0,2310.0,8246.0,0.0,10556.0,171.0,381.0,0.0,552.0,2481.0,8627.0,0.0,11108.0,61.0,63.7,0.0,63.0,1587.0,4924.0,0.0,6511.0,31.0,364.0,35.0,20.0,0.0,2.0,6.0,3.0,2.0,5.0,146.0,127.0,2.0,11.0,1.0,3.0,0.0,726.0,125.0,248.0,290.0,54.0,4.0,5.0,76.0,418.0,1978.0,46.0,61.0,0.0,107.0,256.0,450.0,0.0,706.0,951.0,2887.0,0.0,3838.0,961.0,4641.0,0.0,5602.0,2214.0,8039.0,0.0,10253.0,81.0,135.0,0.0,216.0,52.0,42.0,0.0,94.0,0.0,0.0,0.0,0.0,133.0,177.0,0.0,310.0,2347.0,8216.0,0.0,10563.0
Maharashtra,394017,367218,374038,1257.4,297.5,75.3,112374333.0,82.34,45.22,2163.0,2330.0,2295.0,1257.4,1.8,92.5,1.8251948465086685,2904.0,0.0,0.0,0.0,0.0,0.0,1860.0,934.0,106.0,11.0,2911.0,2911.0,0.0,1.0,3041.0,2166.0,4533.0,620.0,747.0,663.0,216.0,237.0,435.0,20.0,12.0,33.0,277.0,424.0,470.0,141.0,141.0,212.0,858.0,676.0,1311.0,5173.0,4403.0,7657.0,2007.0,4700.0,0.0,6707.0,3109.0,9382.0,0.0,12491.0,5116.0,14082.0,0.0,19198.0,2850.0,8619.0,0.0,11469.0,13.0,51.0,0.0,64.0,2863.0,8670.0,0.0,11533.0,56.0,61.6,0.0,60.1,2253.0,5412.0,0.0,7665.0,29.0,226.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,205.0,9.0,18.0,0.0,0.0,0.0,1130.0,143.0,379.0,356.0,246.0,6.0,0.0,70.0,449.0,2295.0,79.0,73.0,0.0,152.0,322.0,222.0,0.0,544.0,1160.0,3444.0,0.0,4604.0,1135.0,5424.0,0.0,6559.0,2696.0,9163.0,0.0,11859.0,224.0,163.0,0.0,387.0,174.0,56.0,0.0,230.0,15.0,0.0,0.0,15.0,413.0,219.0,0.0,632.0,3109.0,9382.0,0.0,12491.0
Manipur,2349,2484,3029,32.0,94.6,10.4,2855794.0,76.94,30.21,46.0,46.0,47.0,32.0,1.5,37.5,1.46875,42.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,0.0,42.0,42.0,0.0,1.0,30.0,33.0,39.0,52.0,24.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,86.0,60.0,55.0,29.0,19.0,0.0,48.0,44.0,62.0,0.0,106.0,73.0,81.0,0.0,154.0,34.0,31.0,0.0,65.0,1.0,0.0,0.0,1.0,35.0,31.0,0.0,66.0,47.9,38.3,0.0,42.9,38.0,50.0,0.0,88.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,2.0,7.0,1.0,0.0,0.0,0.0,4.0,7.0,47.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,15.0,0.0,20.0,3.0,23.0,0.0,26.0,9.0,42.0,0.0,51.0,14.0,19.0,0.0,33.0,20.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,35.0,20.0,0.0,55.0,44.0,62.0,0.0,106.0
Meghalaya,2871,2672,2914,33.3,87.6,26.9,2966889.0,74.43,20.08,79.0,80.0,72.0,33.3,2.2,37.3,2.1621621621621623,75.0,0.0,1.0,2.0,0.0,3.0,39.0,30.0,3.0,0.0,72.0,75.0,0.04,0.96,50.0,57.0,61.0,43.0,50.0,75.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,5.0,9.0,7.0,16.0,24.0,108.0,129.0,176.0,186.0,126.0,0.0,312.0,44.0,100.0,0.0,144.0,230.0,226.0,0.0,456.0,30.0,44.0,0.0,74.0,1.0,0.0,0.0,1.0,31.0,44.0,0.0,75.0,13.5,19.5,0.0,16.4,199.0,182.0,0.0,381.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,2.0,7.0,6.0,4.0,0.0,0.0,26.0,12.0,72.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,18.0,0.0,30.0,9.0,48.0,0.0,57.0,22.0,67.0,0.0,89.0,11.0,13.0,0.0,24.0,8.0,10.0,0.0,18.0,3.0,10.0,0.0,13.0,22.0,33.0,0.0,55.0,44.0,100.0,0.0,144.0
Mizoram,1787,2467,3587,12.3,291.6,58.0,1097206.0,91.33,51.51,28.0,24.0,31.0,12.3,2.5,95.7,2.520325203252032,14.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,13.0,14.0,0.0714285714285714,0.9285714285714286,55.0,59.0,47.0,43.0,39.0,45.0,3.0,9.0,1.0,0.0,0.0,0.0,85.0,125.0,111.0,9.0,5.0,7.0,123.0,42.0,89.0,318.0,279.0,300.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,10.0,7.0,5.0,0.0,12.0,3.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,9.0,57.1,100.0,0.0,75.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,14.0,5.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,5.0,0.0,10.0
Nagaland,1022,1033,1008,22.2,45.4,58.0,1978502.0,79.55,28.97,25.0,27.0,21.0,22.2,0.9,62.1,0.945945945945946,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,6.0,7.0,0.1428571428571428,0.8571428571428571,29.0,33.0,12.0,29.0,23.0,43.0,4.0,2.0,26.0,0.0,0.0,0.0,13.0,41.0,27.0,0.0,3.0,3.0,11.0,15.0,25.0,86.0,117.0,136.0,31.0,14.0,0.0,45.0,24.0,4.0,0.0,28.0,55.0,18.0,0.0,73.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,14.5,11.1,0.0,13.7,47.0,16.0,0.0,63.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,6.0,1.0,0.0,7.0,17.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,25.0,24.0,4.0,0.0,28.0
Odisha,108533,124956,143414,460.8,311.2,77.9,41974218.0,72.87,16.68,1470.0,1394.0,1379.0,460.8,3.0,77.0,2.9926215277777777,1464.0,0.0,0.0,0.0,1.0,1.0,1425.0,31.0,3.0,4.0,1463.0,1464.0,0.0006830601092896,0.9993169398907104,2066.0,1416.0,1615.0,522.0,505.0,626.0,70.0,111.0,84.0,38.0,50.0,34.0,27.0,27.0,27.0,44.0,56.0,51.0,198.0,187.0,209.0,2965.0,2352.0,2646.0,54.0,497.0,0.0,551.0,525.0,5350.0,0.0,5875.0,579.0,5847.0,0.0,6426.0,571.0,5742.0,0.0,6313.0,0.0,0.0,0.0,0.0,571.0,5742.0,0.0,6313.0,98.6,98.2,0.0,98.2,8.0,105.0,0.0,113.0,25.0,103.0,252.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,101.0,62.0,330.0,195.0,0.0,0.0,0.0,225.0,1379.0,0.0,0.0,0.0,0.0,30.0,19.0,0.0,49.0,13.0,137.0,0.0,150.0,447.0,4981.0,0.0,5428.0,490.0,5137.0,0.0,5627.0,31.0,150.0,0.0,181.0,4.0,63.0,0.0,67.0,0.0,0.0,0.0,0.0,35.0,213.0,0.0,248.0,525.0,5350.0,0.0,5875.0
Punjab,49870,46454,43738,306.0,142.9,66.4,27743338.0,75.84,37.49,757.0,723.0,670.0,306.0,2.2,83.7,2.189542483660131,517.0,0.0,0.0,0.0,0.0,0.0,349.0,150.0,12.0,6.0,517.0,517.0,0.0,1.0,614.0,1598.0,1461.0,233.0,640.0,699.0,199.0,406.0,481.0,18.0,89.0,75.0,143.0,356.0,279.0,32.0,126.0,281.0,380.0,905.0,877.0,1619.0,4120.0,4153.0,245.0,1762.0,0.0,2007.0,184.0,1520.0,0.0,1704.0,429.0,3282.0,0.0,3711.0,165.0,1221.0,0.0,1386.0,0.0,3.0,0.0,3.0,165.0,1224.0,0.0,1389.0,38.5,37.3,0.0,37.4,264.0,2058.0,0.0,2322.0,10.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,49.0,0.0,11.0,1.0,0.0,0.0,401.0,58.0,120.0,181.0,38.0,2.0,2.0,76.0,45.0,670.0,10.0,5.0,0.0,15.0,13.0,17.0,0.0,30.0,18.0,474.0,0.0,492.0,11.0,810.0,0.0,821.0,52.0,1306.0,0.0,1358.0,67.0,151.0,0.0,218.0,51.0,63.0,0.0,114.0,14.0,0.0,0.0,14.0,132.0,214.0,0.0,346.0,184.0,1520.0,0.0,1704.0
Rajasthan,193279,214552,236090,804.4,293.5,49.8,68548437.0,66.11,24.87,1719.0,1786.0,1834.0,804.4,2.3,57.5,2.2799602187966186,5399.0,0.0,0.0,0.0,0.0,0.0,3615.0,1506.0,287.0,0.0,5408.0,5408.0,0.0,1.0,2525.0,1975.0,2047.0,891.0,871.0,891.0,207.0,464.0,454.0,116.0,38.0,64.0,179.0,147.0,200.0,52.0,63.0,77.0,599.0,780.0,920.0,4569.0,4338.0,4653.0,546.0,1228.0,0.0,1774.0,2455.0,6691.0,0.0,9146.0,3001.0,7919.0,0.0,10920.0,2253.0,6629.0,0.0,8882.0,7.0,33.0,0.0,40.0,2260.0,6662.0,0.0,8922.0,75.3,84.1,0.0,81.7,741.0,1257.0,0.0,1998.0,24.0,101.0,77.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,77.0,37.0,0.0,9.0,1.0,2.0,0.0,449.0,107.0,145.0,164.0,30.0,0.0,3.0,34.0,1019.0,1834.0,19.0,12.0,0.0,31.0,86.0,98.0,0.0,184.0,284.0,1099.0,0.0,1383.0,482.0,2527.0,0.0,3009.0,871.0,3736.0,0.0,4607.0,860.0,1603.0,0.0,2463.0,714.0,1333.0,0.0,2047.0,10.0,19.0,0.0,29.0,1584.0,2955.0,0.0,4539.0,2455.0,6691.0,0.0,9146.0
Sikkim,504,532,549,6.8,80.3,55.5,610577.0,81.42,25.16,11.0,14.0,9.0,6.8,1.3,100.0,1.3235294117647058,13.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,13.0,13.0,0.0,1.0,29.0,28.0,31.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,6.0,10.0,80.0,82.0,65.0,123.0,128.0,117.0,15.0,43.0,0.0,58.0,19.0,42.0,0.0,61.0,34.0,85.0,0.0,119.0,18.0,38.0,0.0,56.0,0.0,0.0,0.0,0.0,18.0,38.0,0.0,56.0,52.9,44.7,0.0,47.1,16.0,47.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,15.0,25.0,0.0,40.0,2.0,14.0,0.0,16.0,19.0,41.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,42.0,0.0,61.0
Tamil Nadu,891700,322852,193913,767.1,252.8,70.7,72147030.0,80.09,48.45,1661.0,1686.0,1690.0,767.1,2.2,96.9,2.203102594185895,421.0,0.0,0.0,2.0,3.0,5.0,312.0,84.0,9.0,11.0,416.0,421.0,0.01187648456057,0.98812351543943,1909.0,1890.0,1889.0,213.0,247.0,234.0,414.0,386.0,380.0,50.0,96.0,57.0,316.0,257.0,356.0,169.0,259.0,186.0,669.0,950.0,1056.0,3740.0,4085.0,4158.0,89.0,174.0,0.0,263.0,208.0,538.0,0.0,746.0,297.0,712.0,0.0,1009.0,248.0,574.0,0.0,822.0,0.0,3.0,0.0,3.0,248.0,577.0,0.0,825.0,83.5,81.0,0.0,81.8,49.0,135.0,0.0,184.0,93.0,188.0,4.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,77.0,126.0,0.0,0.0,0.0,6.0,0.0,1045.0,117.0,443.0,412.0,73.0,0.0,0.0,28.0,113.0,1690.0,3.0,3.0,0.0,6.0,7.0,13.0,0.0,20.0,4.0,66.0,0.0,70.0,3.0,145.0,0.0,148.0,17.0,227.0,0.0,244.0,64.0,260.0,0.0,324.0,121.0,47.0,0.0,168.0,6.0,4.0,0.0,10.0,191.0,311.0,0.0,502.0,208.0,538.0,0.0,746.0
Telangana,135885,146131,151849,379.5,400.1,79.1,35193978.0,66.54,38.88,802.0,1026.0,937.0,379.5,2.5,92.2,2.469038208168643,814.0,0.0,0.0,0.0,0.0,0.0,563.0,221.0,27.0,3.0,814.0,814.0,0.0,1.0,1200.0,1282.0,1157.0,115.0,187.0,197.0,50.0,52.0,49.0,38.0,13.0,35.0,124.0,199.0,136.0,64.0,49.0,75.0,187.0,274.0,311.0,1778.0,2056.0,1960.0,86.0,470.0,0.0,556.0,548.0,2518.0,0.0,3066.0,634.0,2988.0,0.0,3622.0,555.0,2595.0,0.0,3150.0,1.0,3.0,0.0,4.0,556.0,2598.0,0.0,3154.0,87.7,86.9,0.0,87.1,78.0,390.0,0.0,468.0,55.0,41.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,14.0,116.0,2.0,0.0,0.0,0.0,0.0,516.0,98.0,258.0,134.0,26.0,0.0,0.0,29.0,114.0,937.0,17.0,15.0,0.0,32.0,37.0,44.0,0.0,81.0,86.0,606.0,0.0,692.0,63.0,1015.0,0.0,1078.0,203.0,1680.0,0.0,1883.0,82.0,484.0,0.0,566.0,261.0,351.0,0.0,612.0,2.0,3.0,0.0,5.0,345.0,838.0,0.0,1183.0,548.0,2518.0,0.0,3066.0
Tripura,4010,4133,3653,41.2,88.7,73.1,3673917.0,87.22,26.18,114.0,122.0,109.0,41.2,2.6,72.3,2.645631067961165,62.0,0.0,0.0,0.0,0.0,0.0,42.0,16.0,4.0,0.0,62.0,62.0,0.0,1.0,198.0,217.0,221.0,109.0,106.0,131.0,12.0,13.0,14.0,6.0,5.0,4.0,0.0,4.0,1.0,10.0,8.0,13.0,47.0,50.0,37.0,382.0,403.0,421.0,10.0,27.0,0.0,37.0,12.0,93.0,0.0,105.0,22.0,120.0,0.0,142.0,11.0,92.0,0.0,103.0,0.0,0.0,0.0,0.0,11.0,92.0,0.0,103.0,50.0,76.7,0.0,72.5,11.0,28.0,0.0,39.0,2.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,37.0,13.0,19.0,2.0,3.0,0.0,0.0,2.0,12.0,109.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,31.0,0.0,36.0,1.0,46.0,0.0,47.0,7.0,79.0,0.0,86.0,4.0,11.0,0.0,15.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,19.0,12.0,93.0,0.0,105.0
Uttar Pradesh,355110,357905,401787,2340.9,171.6,76.1,199812341.0,67.68,22.27,3779.0,3717.0,3491.0,2340.9,1.5,83.0,1.4913067623563585,3690.0,17.0,46.0,193.0,203.0,459.0,2427.0,724.0,81.0,1.0,3233.0,3692.0,0.1243228602383531,0.8756771397616468,16194.0,16544.0,13779.0,2052.0,2366.0,3313.0,956.0,837.0,1292.0,2545.0,2496.0,2091.0,532.0,445.0,713.0,907.0,826.0,1336.0,1964.0,1998.0,2705.0,25150.0,25512.0,25229.0,2111.0,13660.0,0.0,15771.0,1500.0,14960.0,0.0,16460.0,3611.0,28620.0,0.0,32231.0,1365.0,15436.0,0.0,16801.0,9.0,58.0,0.0,67.0,1374.0,15494.0,0.0,16868.0,38.1,54.1,0.0,52.3,2237.0,13126.0,0.0,15363.0,78.0,106.0,13.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,253.0,38.0,0.0,7.0,14.0,2.0,7.0,710.0,226.0,175.0,264.0,40.0,3.0,2.0,68.0,2185.0,3491.0,43.0,12.0,0.0,55.0,175.0,215.0,0.0,390.0,433.0,2941.0,0.0,3374.0,387.0,3695.0,0.0,4082.0,1038.0,6863.0,0.0,7901.0,283.0,6362.0,0.0,6645.0,169.0,1662.0,0.0,1831.0,10.0,73.0,0.0,83.0,462.0,8097.0,0.0,8559.0,1500.0,14960.0,0.0,16460.0
